0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;%dCFAThpig;StaDCP;AppDCP;DC(S+S);DCNFEh;CP;SumAA;SumFA;%FAinCFATfraction
1005.112;Barley feed, high grade;;;;;;;4.3;1.9;2.0;3.6;1.1;3.5;5.8;4.3;1.9;6.6;3.1;5.0;4.8;6.9;18.1;4.6;7.2;4.4;;;;0.4;23.0;0.4;1.0;13.0;56.0;6.0;;;78.0;90.0;35.0;78.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.0;;15.0;68.0;62.0;;100.0;;;;;;;;;;;;;;;;;;;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;;;;;;;;;;;;;;71.0;75.0;55.0;;;;;;;;;27.0;;;;;;;;;;75.0;;71.0;70.0;60.0;67.0;64.0;70.0;62.0;69.0;63.0;68.0;63.0;68.0;71.0;68.0;66.0;67.0;55.0;64.0;;;;;;;;;;;;;28.0;77.0;30.0;27.0;;;68.0;89.1;99.8;70.0
3007.000;Poppy seed;;;;;;;7.8;2.2;2.9;4.4;;4.0;10.2;4.5;3.1;7.4;2.9;5.5;5.2;10.5;21.1;5.2;4.6;5.4;;;;;;;;;;;;;75.0;94.0;25.0;50.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.9;;
4008.201;Tapioca starch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;90.0;94.0;94.0;94.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.0;100.0;98.0;;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;89.0;;;;;;;;;;;;;99.0;;;;;;;;;59.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.0;;;;;77.0;;60.0;10.0;100.0;99.0;;;;
1003.416;Rice bran meal, solvent extracted;;;;;;;4.2;2.1;2.2;3.7;1.1;3.7;7.8;4.7;2.7;7.3;3.4;5.5;5.9;9.0;14.6;5.1;4.5;4.7;;;;0.4;17.0;0.4;2.0;40.0;37.0;1.0;2.0;;64.0;67.0;12.0;85.0;70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.0;;9.0;78.0;63.0;;100.0;;;;;;;;;;;;;;;;;;;74.0;84.0;73.0;76.0;71.0;75.0;85.0;78.0;74.0;76.0;78.0;76.0;76.0;76.0;80.0;64.0;76.0;80.0;;;;;;;;;;;;;;69.0;55.0;55.0;;;;;;;;;16.0;;;;;;;;;;55.0;;66.0;75.0;55.0;62.0;73.0;69.0;77.0;67.0;68.0;68.0;70.0;68.0;70.0;64.0;72.0;61.0;58.0;67.0;;;;;;;65.0;67.0;;;;;36.0;30.0;13.0;12.0;;;75.0;92.2;99.8;65.0
3015.4011;Copra cake, CFAT less than 100 g_kg;;;;;;;2.5;1.5;1.5;3.0;0.7;3.2;10.9;4.2;1.8;6.2;2.4;4.8;4.2;7.9;18.2;4.2;3.5;4.2;;13.0;48.0;18.0;9.0;;3.0;7.0;2.0;;;;72.0;97.0;66.0;87.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.0;;71.0;85.0;79.0;;100.0;;;;;;;;;;;;;;;;;;;65.0;84.0;63.0;72.0;77.0;80.0;86.0;82.0;81.0;80.0;85.0;77.0;77.0;70.0;76.0;75.0;77.0;76.0;;;;;;;;;;;;;;71.0;89.0;25.0;;;;;;;;;48.0;;;;;;;;;;89.0;;60.0;68.0;62.0;62.0;67.0;69.0;71.0;68.0;62.0;69.0;65.0;69.0;67.0;62.0;64.0;64.0;57.0;62.0;;58.0;90.0;59.0;65.0;;74.0;81.0;;;;;78.0;85.0;27.0;24.0;;;74.0;84.9;100.0;75.0
1007.508;Rye straw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;57.0;54.0;38.0;46.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;38.0;;;;;;;;;;;;;;
1002.418;Maize germ meal, solvent extracted;;;;;;;3.2;2.1;2.2;3.7;0.7;3.5;5.0;4.7;2.9;11.1;3.6;5.1;7.3;7.0;17.6;4.2;8.4;4.8;;;0.2;0.2;12.0;0.2;2.0;28.0;55.0;1.0;1.0;;78.0;78.0;68.0;85.0;81.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.0;;65.0;80.0;77.0;;100.0;;;;;;;;;;;;;;;;;;;63.0;75.0;68.0;64.0;64.0;70.0;86.0;76.0;76.0;77.0;66.0;73.0;70.0;62.0;72.0;66.0;70.0;70.0;;75.0;70.0;;;;;;;;;;;58.0;60.0;55.0;;;;;;;;;40.0;;;;;;;;;;60.0;;62.0;71.0;54.0;62.0;67.0;66.0;66.0;69.0;63.0;66.0;66.0;64.0;65.0;62.0;61.0;62.0;64.0;59.0;;;;;;;78.0;77.0;;;;;65.0;63.0;20.0;17.0;97.0;41.0;62.0;97.1;99.6;65.0
8015.0001;Fish meal, treated, CP less than 600 g_kg;;;;;;;7.6;2.8;0.9;4.2;1.1;4.2;5.9;3.9;2.6;7.3;3.1;4.9;6.3;9.3;13.0;6.5;4.4;4.0;;0.1;;7.0;16.0;7.0;2.0;15.0;1.0;1.0;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;;;87.0;88.0;;;;;;;;;;;;;;;;;;;;;88.0;88.0;73.0;86.0;86.0;87.0;92.0;86.0;86.0;88.0;82.0;86.0;86.0;81.0;87.0;86.0;85.0;85.0;;88.0;87.0;;;;;;;;;;;88.0;84.0;88.0;;;;;;;;;74.0;;;;;;;;;;84.0;;85.0;83.0;71.0;81.0;79.0;83.0;85.0;82.0;80.0;85.0;82.0;83.0;83.0;74.0;82.0;77.0;82.0;78.0;;90.0;90.0;;90.0;;;;;;;;87.0;92.0;77.0;76.0;;;78.0;92.0;94.1;80.0
3015.407;Copra meal;;;;;;;2.5;1.5;1.5;3.0;0.7;3.2;10.9;4.2;1.8;6.2;2.4;4.8;4.2;7.9;18.2;4.2;3.5;4.2;;13.0;48.0;18.0;9.0;;3.0;7.0;2.0;;;;74.0;90.0;66.0;87.0;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.0;;71.0;84.0;77.0;;100.0;;;;;;;;;;;;;;;;;;;65.0;84.0;63.0;72.0;77.0;80.0;86.0;82.0;81.0;80.0;85.0;77.0;77.0;70.0;76.0;75.0;77.0;76.0;;;;;;;;;;;;;;71.0;75.0;26.0;;;;;;;;;48.0;;;;;;;;;;75.0;;60.0;68.0;62.0;62.0;67.0;69.0;71.0;68.0;62.0;69.0;65.0;69.0;67.0;62.0;64.0;64.0;57.0;62.0;;;;;;;77.0;80.0;;;;;78.0;74.0;27.0;24.0;;;74.0;84.9;100.0;65.0
1010.114;Wheat germ feed;;;;;;;4.0;1.6;2.1;3.3;1.4;3.2;6.7;4.0;2.7;6.2;2.9;4.7;4.7;7.1;19.4;5.1;6.5;4.4;;;;0.1;19.0;1.0;1.0;15.0;57.0;5.0;1.0;;83.0;79.0;30.0;86.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.0;;17.0;83.0;78.0;;100.0;;;;;;;;;;;;;;;;;;;81.0;85.0;82.0;79.0;84.0;84.0;91.0;82.0;87.0;84.0;86.0;83.0;79.0;81.0;92.0;82.0;91.0;87.0;;72.0;38.0;;;;;;;;;;;77.0;76.0;67.0;;;;;;;;;27.0;;;;;;;;;;76.0;;80.0;85.0;80.0;77.0;82.0;85.0;82.0;85.0;80.0;84.0;79.0;82.0;79.0;79.0;91.0;79.0;87.0;82.0;;77.0;75.0;20.0;80.0;;80.0;75.0;;;;;52.0;73.0;22.0;20.0;91.0;54.0;83.0;90.0;99.1;70.0
3001.4072;Palm kernel, solvent extracted, CF greater than 190 g_kg;;;;;;;3.0;1.9;1.5;3.1;0.8;3.3;12.0;4.1;1.7;6.3;2.6;4.8;4.0;8.3;17.9;4.6;3.4;4.2;;7.0;47.0;15.0;9.0;;3.0;16.0;2.0;0.4;;;75.0;86.0;41.0;82.0;71.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;43.0;68.0;55.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;77.0;61.0;68.0;77.0;73.0;84.0;78.0;73.0;75.0;70.0;74.0;68.0;62.0;73.0;56.0;71.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;70.0;15.0;65.0;;;;;;;;59.0;66.0;40.0;37.0;;;69.0;87.5;99.4;65.0
3018.4072;Cottonseed meal, solvent extracted, partly dehulled, CF 140 - 200 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.4;1.0;24.0;1.0;2.0;19.0;51.0;0.4;1.0;;79.0;91.0;41.0;69.0;69.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;;18.0;47.0;52.0;;100.0;;;;;;;;;;;;;;;;;;;59.0;67.0;70.0;63.0;65.0;69.0;86.0;81.0;73.0;66.0;64.0;71.0;68.0;67.0;79.0;62.0;69.0;68.0;;;;;;;;;;;;;;65.0;61.0;27.0;;;;;;;;;30.0;;;;;;;;;;61.0;;58.0;77.0;71.0;66.0;77.0;69.0;86.0;80.0;75.0;71.0;77.0;71.0;70.0;75.0;83.0;70.0;74.0;73.0;;79.0;70.0;10.0;56.0;;;;;;;;26.0;58.0;30.0;28.0;;;70.0;91.2;99.8;65.0
5004.610;Lucerne (alfalfa) meal;;;;;;;4.3;1.5;1.0;4.0;1.4;4.0;4.1;4.6;2.0;6.9;3.1;5.1;5.1;11.1;9.6;4.7;4.8;4.2;;;;1.0;27.0;1.0;3.0;10.0;25.0;30.0;1.0;;56.0;;;;62.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;;37.0;67.0;55.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;28.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;54.0;;;;;52.0;38.0;;23.0;100.0;11.0;;81.5;98.0;
1002.2053;Maize gluten feed, CP greater than 230 g_kg;;;;;;;3.0;1.7;2.1;3.6;0.6;3.1;4.4;3.8;3.0;9.0;3.0;4.7;6.7;6.1;15.4;4.5;8.3;4.3;;;0.2;0.2;12.0;0.2;2.0;28.0;55.0;1.0;1.0;;78.0;88.0;68.0;86.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.0;;39.0;61.0;62.0;;100.0;;;;;;;;;;;;;;;;;;;64.0;84.0;67.0;70.0;67.0;77.0;86.0;83.0;75.0;83.0;83.0;73.0;80.0;70.0;78.0;65.0;88.0;77.0;;68.0;64.0;;;;;;;;;;;85.0;72.0;42.0;;;;;;;;;40.0;;;;;;;;;;72.0;;73.0;82.0;70.0;76.0;82.0;83.0;88.0;86.0;83.0;90.0;83.0;85.0;86.0;76.0;87.0;71.0;84.0;80.0;;75.0;87.0;42.0;68.0;;71.0;71.0;;;;;39.0;68.0;25.0;23.0;98.0;25.0;69.0;87.3;99.6;80.0
1005.3102;Malt culms, CP greater than 200 g_kg;;;;;;;4.2;1.5;1.2;3.2;1.0;3.0;4.4;3.3;1.7;5.6;2.2;4.4;4.7;9.9;11.3;4.0;5.7;3.3;;;;;;;;;;;;;77.0;65.0;74.0;78.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.0;;22.0;55.0;49.0;;100.0;;;;;;;;;;;;;;;;;;;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;85.0;18.0;66.0;;;;;;;;24.0;45.0;35.0;32.0;;;66.0;74.6;;
1009.000;Canary seed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.0;;4.0;84.0;76.0;;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;78.0;35.0;31.0;;;;;;
6023.000;Cabbage (red_white_sav.), fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;;;;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6020.000;Apples, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.0;56.0;94.0;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4008.6113;Tapioca, dried, STAew 680 - 730 g_kg;;;;;;;3.7;1.3;1.2;3.3;1.1;3.1;4.9;3.4;2.4;5.4;2.1;4.1;5.2;7.6;13.9;3.7;3.9;3.6;;;;;;;;;;;;;;38.0;26.0;93.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;38.0;95.0;89.0;;100.0;;;;;;;;;;;;;;;;;;;49.0;54.0;41.0;50.0;48.0;48.0;63.0;35.0;41.0;49.0;46.0;48.0;50.0;47.0;54.0;44.0;46.0;44.0;;25.0;89.0;;;;;;;;;;;28.0;;93.0;;;;;;;;;66.0;;;;;;;;;;;;56.0;58.0;50.0;52.0;51.0;55.0;51.0;55.0;50.0;55.0;52.0;55.0;57.0;53.0;51.0;52.0;53.0;49.0;;40.0;;31.0;97.0;;;85.0;;;;;51.0;24.0;60.0;40.0;100.0;89.0;42.0;73.9;;
4001.6371;Potato cuttings_chips, prefried, CFATh less than 120 g_kg DM;;;;;;;5.8;1.5;1.5;4.5;1.2;4.3;3.5;4.4;1.6;6.3;4.0;5.3;5.8;11.9;13.5;3.9;4.3;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;;90.0;98.0;94.0;;100.0;;;;;;;;;;;;;;;;;;;55.0;55.0;55.0;54.0;55.0;55.0;55.0;54.0;54.0;55.0;55.0;55.0;55.0;55.0;54.0;54.0;53.0;54.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83.0;90.0;60.0;51.0;;;54.0;87.3;;
4001.6373;Potato cuttings_chips, prefried, CFATh greater than 180 g_kg DM;;;;;;;5.8;1.5;1.5;4.5;1.2;4.3;3.5;4.4;1.6;6.3;4.0;5.3;5.8;11.9;13.5;3.9;4.3;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;;90.0;98.0;94.0;;100.0;;;;;;;;;;;;;;;;;;;55.0;55.0;55.0;54.0;55.0;55.0;55.0;54.0;54.0;55.0;55.0;55.0;55.0;55.0;54.0;54.0;53.0;54.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;92.0;60.0;50.0;;;54.0;87.3;;
4005.000;Fodderbeets, fresh;;;;;;;3.0;0.9;0.7;2.5;;2.2;2.6;1.6;1.5;3.5;2.2;2.8;3.6;7.5;23.1;2.4;2.2;3.1;;;;;;;;;;;;;62.0;45.0;71.0;95.0;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;86.0;;;;;;;;;;;;65.4;;
3018.4071;Cottonseed meal, solvent extracted, dehulled, CF less than 140 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.4;1.0;24.0;1.0;2.0;19.0;51.0;0.4;1.0;;80.0;93.0;41.0;71.0;72.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.0;;18.0;44.0;57.0;;100.0;;;;;;;;;;;;;;;;;;;70.0;69.0;74.0;73.0;77.0;76.0;96.0;91.0;86.0;75.0;72.0;75.0;72.0;78.0;88.0;75.0;78.0;77.0;;;;;;;;;;;;;;65.0;62.0;28.0;;;;;;;;;30.0;;;;;;;;;;62.0;;58.0;77.0;71.0;66.0;77.0;69.0;86.0;80.0;75.0;71.0;77.0;71.0;70.0;75.0;83.0;70.0;74.0;73.0;;;;;;;;;;;;;26.0;70.0;30.0;28.0;;;78.0;91.2;99.8;65.0
6014.000;Lettuce, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.0;61.0;80.0;91.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4001.2023;Potato pulp, dried, CP greater than 130 g_kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000.304;Distiller's solubles, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3001.4011;Palm kernel expeller, CF less than 180 g_kg;;;;;;;3.0;1.9;1.5;3.1;0.8;3.3;12.0;4.1;1.7;6.3;2.6;4.8;4.0;8.3;17.9;4.6;3.4;4.2;;7.0;47.0;15.0;9.0;;3.0;16.0;2.0;0.4;;;76.0;97.0;49.0;85.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;43.0;73.0;61.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;77.0;61.0;68.0;77.0;73.0;84.0;78.0;73.0;75.0;70.0;74.0;68.0;62.0;73.0;56.0;71.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;80.0;20.0;65.0;;67.0;70.0;;;;;64.0;86.0;40.0;37.0;;;69.0;87.5;99.4;75.0
5010.2261;Grass fibre silage, processed (Tentative), CPin less than 130 g_kg DM;;;;;;;5.4;1.6;0.7;4.2;1.9;4.1;4.3;5.0;1.9;7.8;3.7;5.5;6.2;9.6;9.2;5.1;4.7;4.0;;;;;;;;;;;;;70.0;;;;79.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.9;;
3003.421;Fat_oil, Sunflower oil, refined;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0.2;0.3;7.0;0.3;4.0;22.1;65.3;0.4;0.3;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;95.0
3013.000;Safflower seed;;;;;;;3.4;1.6;1.7;3.2;2.0;3.8;9.6;4.9;2.8;6.5;3.2;5.4;4.4;9.7;20.2;5.7;4.3;4.5;;;;;;;;;;;;;68.0;96.0;;35.0;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.9;;
1008.6022;Sorghum, silage, High DM content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.0;;;;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5010.6104;Grass meal, CP greater than 200 g_kg;;;;;;;3.9;1.5;1.0;4.1;1.4;3.8;4.1;4.3;1.9;6.9;2.7;5.2;6.4;9.1;10.0;4.6;4.6;4.0;;;0.2;2.0;16.0;2.0;2.0;3.0;13.0;60.0;;;71.0;;;;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.0;;59.0;74.0;64.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;;69.0;28.0;;;;;;;;;;;59.0;43.0;30.0;;;;;;;;;75.0;;;;;;;;;;43.0;;71.0;72.0;66.0;69.0;67.0;70.0;67.0;68.0;68.0;68.0;69.0;69.0;71.0;68.0;69.0;70.0;69.0;68.0;;82.0;51.0;20.0;76.0;;71.0;63.0;;;;;62.0;39.0;30.0;25.0;100.0;28.0;60.0;79.4;98.2;50.0
1003.0002;Rice, with hulls;;;;;;;4.2;2.1;2.2;3.7;1.1;3.7;7.8;4.7;2.7;7.3;3.4;5.5;5.9;9.0;14.6;5.1;4.5;4.7;;;;0.4;17.0;0.4;2.0;40.0;37.0;1.0;2.0;;47.0;70.0;12.0;88.0;75.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.0;;6.0;86.0;72.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;84.0;74.0;74.0;74.0;82.0;90.0;85.0;88.0;84.0;84.0;81.0;76.0;75.0;83.0;77.0;81.0;79.0;;;;;;;;;;;;;;73.0;73.0;87.0;;;;;;;;;16.0;;;;;;;;;;73.0;;73.0;84.0;67.0;69.0;75.0;79.0;84.0;84.0;81.0;83.0;79.0;77.0;74.0;76.0;82.0;72.0;70.0;75.0;;;;;;;;;;;;;30.0;68.0;13.0;6.0;;;76.0;92.2;99.8;90.0
8051.425;Fat_oil, Poultry fat;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.7;0.9;21.5;4.6;5.3;37.4;21.9;2.3;5.4;;;90.0;;;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;90.0;;;;;0.0;93.0;;;;;;;100.0;90.0
3006.401;Linseed expeller;;;;;;;3.7;1.9;1.8;3.6;1.6;4.0;8.9;4.6;2.2;5.9;2.5;4.9;4.5;9.1;18.8;5.7;3.9;4.5;;;;0.1;7.0;0.1;4.0;18.0;16.0;54.0;0.1;;85.0;92.0;25.0;82.0;78.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;;30.0;71.0;70.0;;100.0;;;;;;;;;;;;;;;;;;;71.0;79.0;70.0;73.0;79.0;79.0;88.0;81.0;75.0;79.0;77.0;77.0;74.0;78.0;83.0;72.0;77.0;77.0;;;;;;;;;;;;;;56.0;81.0;22.0;;;;;;;;;25.0;;;;;;;;;;81.0;;83.0;88.0;67.0;79.0;80.0;77.0;74.0;78.0;74.0;77.0;77.0;78.0;77.0;74.0;74.0;76.0;77.0;74.0;;82.0;83.0;30.0;70.0;;83.0;70.0;;;;;56.0;85.0;10.0;8.0;;;88.0;92.1;99.3;75.0
